,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,RSI_14,BB_Upper,BB_Lower,Volume_MA_20,Target
2021-08-26,1014.881591796875,1021.4565439234876,1003.3015280719944,1004.666585861122,18589616,968.0892608642578,966.8518579101562,976.444817182723,66.5121584291181,1015.7281020158216,920.4504197126939,12810161.4,1
2021-08-27,1013.4937744140624,1020.4782919319844,1008.3294342208058,1017.8619111430866,10480636,972.0512756347656,966.9956420898437,979.9732892999934,77.7643120991364,1021.003861998377,923.0986892711542,12645906.3,1
2021-08-30,1032.990966796875,1035.5391065503322,1017.7708505413505,1023.7770080256,14027062,977.3965240478516,967.4925134277344,985.0225919187441,84.46979202384514,1028.514746730591,926.2783013651123,12779729.0,1
2021-08-31,1027.4854736328125,1039.1337183154053,1020.2507393885752,1036.016904489164,26485463,981.6201751708984,967.7882739257813,989.0666758915124,80.23468957611276,1034.6979713125306,928.5423790292662,13557746.95,1
2021-09-01,1031.5577392578125,1043.2970916409213,1029.6922485674477,1034.242360892605,11145486,985.7004943847656,968.0599157714844,993.1134438311601,78.69736361295558,1041.0269230982422,930.3740656712891,13524156.3,1
2021-09-02,1043.9796142578125,1050.0767599227504,1026.052128476792,1026.052128476792,9956770,990.0378967285156,968.6846496582032,997.9578410146509,82.66433427143771,1049.4198538838552,930.6559395731759,13363504.8,1
2021-09-03,1086.796142578125,1089.753727352986,1047.6651320377116,1051.0776557907193,30664428,995.822232055664,970.3513562011718,1006.4186316397436,85.66605359129771,1068.4919691598056,923.1524949515225,13834122.3,0
2021-09-06,1103.67724609375,1128.4299004209945,1097.4889922462603,1097.944051619568,33641710,1003.4789489746094,972.8275341796875,1015.6813568258394,86.04522082021943,1087.451640452991,919.5062574962277,14685158.45,0
2021-09-07,1110.638916015625,1118.4195769224002,1097.4890117544835,1105.6792381399396,17349882,1011.7544860839844,975.8893127441406,1024.7249338915333,88.88267994224914,1103.7533037298763,919.7556684380925,15177945.4,0
2021-09-08,1106.29345703125,1116.5995103115172,1095.054658449374,1115.689511959844,14301651,1019.5647705078125,979.0320812988281,1032.4933646667444,86.24262401058374,1115.9388101990708,923.1907308165543,15297068.05,0
2021-09-09,1103.67724609375,1109.2510915570197,1099.35460328716,1104.7237261918483,8963249,1026.5787872314454,982.1061450195313,1039.2727819455067,90.99786129806076,1126.1081431926489,927.0494312702419,15285982.35,0
2021-09-13,1079.0838623046875,1107.0443192185294,1077.4913349676583,1107.0443192185294,16311160,1032.517837524414,984.4803991699218,1043.064313408286,77.65738375553208,1129.539569061846,935.4961059869821,15694659.75,1
2021-09-14,1077.6732177734375,1089.2987144742633,1076.5583765209813,1080.6535496243034,8908356,1037.5866729736329,986.9420129394531,1046.3603995383003,75.6633012794235,1132.8172370184732,942.3561089287925,15501032.5,1
