,Close,High,Low,Open,Volume
2020-10-26,920.057373046875,953.0898169372152,915.2509933655792,953.0898169372152,37324416
2020-10-27,922.5059204101562,934.0003573150689,909.129685940206,922.6872638083931,36478896
2020-10-28,912.0543212890625,933.0255097674074,910.2179195551136,925.8159103792913,29924017
2020-10-29,919.0598754882812,925.906728755729,902.7817254651688,905.5022964499229,30655304
2020-10-30,931.574462890625,936.3808421846666,916.7472424236149,922.0523759951716,34021563
2020-11-02,851.2945556640625,919.1051761545775,842.9967754989971,919.1051761545775,99366895
2020-11-03,839.0291748046875,865.600239943717,832.0917105106013,856.9850494031045,88691623
2020-11-04,867.5046997070312,874.6689636295238,832.9532636853438,832.9532636853438,80180117
2020-11-05,886.4581298828125,889.1560327894556,876.0292050636682,886.4354619573483,37205373
2020-11-06,920.080078125,924.9997976298749,896.9550756882459,902.3282736472202,66674086
2020-11-09,929.8513793945312,938.1491583754546,923.1859307154127,935.0205053076455,35838510
2020-11-10,945.2001953125,947.6714191097801,925.5439844404845,941.776798653631,36934242
2020-11-11,905.5928344726562,949.9384288213167,896.9323084725518,947.217858238175,56724780
2020-11-12,897.7938232421875,910.6939707303043,890.9923666961812,898.2473016530297,40046527
2020-11-13,905.2301635742188,923.4807818666762,898.5874420075651,898.7007816340105,45388670
2020-11-14,907.9053955078125,913.8000155522184,904.7540741586882,913.6186721505104,5226220
2020-11-17,903.8018188476562,945.4041769988106,900.0610116001939,945.4041769988106,46542562
2020-11-18,901.05859375,909.8098520291383,888.7705994600573,903.8018324500739,30402290
2020-11-19,894.68798828125,911.600960793224,892.4435036458415,901.0586953786803,27796343
2020-11-20,861.2926635742188,899.5169003772073,859.2521905953536,895.5266860839987,57471248
2020-11-23,884.5083618164062,893.2595600473776,873.4219475565428,884.644369365096,45327567
2020-11-24,890.5617065429688,895.0733434410346,876.0292271989675,890.5390386169317,30936268
2020-11-25,883.193359375,903.6657931642695,880.654192057057,897.7938413094128,32637879
2020-11-26,885.369873046875,890.9924179780169,875.1450197156285,885.5739443403047,25838637
2020-11-27,875.0316162109375,886.956863707273,871.2228051404243,879.8833317328676,47336811
2020-12-01,886.4127807617188,891.5592393178523,875.1450229329691,879.8153351253683,19750687
2020-12-02,887.8864135742188,889.6321436054803,877.3894853981996,888.0450890461269,22188887
2020-12-03,890.5617065429688,898.2927286508155,888.1131507545629,894.1665064634373,27785372
2020-12-04,882.7173461914062,892.806192431299,879.6566964271353,892.806192431299,18464552
2020-12-07,887.9090576171875,890.9923750186222,879.9286890581647,879.9286890581647,18242188
2020-12-08,904.0285034179688,913.323851163145,884.1908922431836,889.2466786868488,43403061
2020-12-09,919.0824584960938,922.1885038844979,906.5224492987908,911.3741647568241,29175254
2020-12-10,910.0364990234375,919.7852655926706,907.3159283447815,916.6566123106188,16065507
2020-12-11,909.4924926757812,924.0929759507371,895.1866924423914,912.7571538037538,26944202
2020-12-14,902.9176025390625,913.6639373326992,900.6731183081919,910.467220412345,17312747
2020-12-15,895.2320556640625,902.1921882018914,889.2240359631435,902.1921882018914,18551265
2020-12-16,896.2295532226562,904.5727289498443,891.3098338764274,901.4213476389596,18561011
2020-12-17,900.3331298828125,909.1297243018021,896.5016507528353,899.8343755485606,20252358
2020-12-18,903.031005859375,909.0843613071538,890.9924186751066,897.8392714360722,18466344
2020-12-21,879.5205688476562,916.8379694209409,841.2283275836958,911.3968279822237,44135540
2020-12-22,878.160400390625,888.2265790134423,856.2823129435187,883.7376098965668,28140001
2020-12-23,881.4024047851562,884.8484691755272,870.8827482738318,875.1223699613015,19501410
2020-12-24,904.2099609375,906.3183777688924,882.3318755488342,882.8306298588741,20776988
2020-12-28,908.35888671875,915.0243362502358,904.7314189530317,909.900545527166,17221499
2020-12-29,902.3509521484375,912.439798429375,898.9501635431251,910.9434754302608,18611939
2020-12-30,904.8220825195312,910.1272165991579,895.7761410801606,904.7087428928894,22043630
2020-12-31,900.1970825195312,912.2583374556028,897.1591008607796,903.9152218564029,18781189
2021-01-01,901.1947021484375,905.5022677403856,898.7008105101149,901.4213814086115,10015175
2021-01-04,902.713623046875,906.3636985650919,892.3527025549105,904.6406964491767,24513534
2021-01-05,891.4911499023438,899.4261822629604,886.9114498823324,892.806069337439,24123091
2021-01-06,867.9807739257812,891.4457932255564,863.854552119663,891.4004573776713,46401468
2021-01-07,866.5751953125,881.9238397966232,863.8546244352824,870.814757093236,32325918
2021-01-08,876.7999877929688,878.9311324815067,867.005885344283,869.6811201830574,27540187
2021-01-11,860.2724609375,879.1125050229124,858.1186482532938,879.1125050229124,33307825
2021-01-12,887.3876953125,888.7252828199374,861.4740587259083,862.87970997784,41161546
2021-01-13,879.112548828125,895.5040980209848,869.8852636562669,890.3349713085404,26619458
2021-01-14,888.9973754882812,891.8540138996398,879.2259402439199,881.9238432057263,21553242
2021-01-15,878.5004272460938,894.9826476255291,870.6107298685408,888.9973558240713,20593268
2021-01-18,899.5848999023438,905.5021875578411,872.106998334172,883.7828382090427,35100458
2021-01-19,914.298828125,920.9188817318542,904.4366615381475,904.4366615381475,32006615
2021-01-20,931.6651611328125,933.1614839760485,907.4972564349495,916.5659251576317,30924537
2021-01-21,951.9335327148438,961.2742166156673,940.869846715687,944.0438358240183,39087742
2021-01-22,929.3527221679688,959.165840987856,922.8006124178714,957.1933717044934,30532660
2021-01-25,880.1100463867188,922.7099125187834,876.0291603627637,922.7099125187834,54207104
2021-01-27,859.2522583007812,872.8552326609131,856.0782689298538,872.8552326609131,42370131
2021-01-28,850.8865356445312,872.0844660705677,847.9165573927713,852.5188662993975,34067814
2021-01-29,835.1976928710938,867.4593064405973,829.7791594362084,858.9347876285253,43712383
2021-02-01,859.3882446289062,863.7864814872391,837.9409106033642,843.1100367737496,34180952
2021-02-02,873.2179565429688,879.6566667876373,841.0923491274965,867.9808262438378,41470034
2021-02-03,875.4171142578125,885.0978176672972,861.5193971120666,874.3515418529886,30301696
2021-02-04,872.537841796875,879.6567100873364,863.7865829635437,872.4017742702679,25626981
2021-02-05,872.288330078125,881.7650813571979,870.5879959278572,875.1449682096818,20248046
2021-02-08,884.8484497070312,892.8061507159327,874.691600163488,876.5052740367894,21183400
2021-02-09,886.9795532226562,902.1468540671391,885.2338830875444,889.6095123241837,19604141
2021-02-10,895.2092895507812,899.9476653520371,873.8980223594517,885.8913333557456,21234156
2021-02-11,932.1185913085938,935.9727980522624,894.2797692311354,897.793837177367,42539278
2021-02-12,925.7252807617188,942.2301692248576,913.8453687465834,932.027983547643,30497029
2021-02-15,921.6443481445312,934.6578356915304,918.1982839074868,928.6498762091927,15791099
2021-02-16,933.8416748046875,942.8649480322981,922.7325927047402,924.8864053509033,21421660
2021-02-17,944.6106567382812,950.3692089797069,929.8061035808391,934.0683329596526,23742994
2021-02-18,937.559814453125,956.014443525895,933.6602717704307,945.4041756996926,18646877
2021-02-19,943.2730712890625,954.4501576444582,931.030412526974,932.7081388605912,23403483
2021-02-22,910.5352172851562,947.6259365902497,904.5726539395146,943.1369681625139,23804335
2021-02-23,917.4954833984375,930.8490501461664,913.0291825324456,928.6272336757321,25644108
2021-02-24,934.5218505859375,936.4489240552962,918.7197282010852,920.4654582700598,10807663
2021-02-25,972.3153686523438,975.7841010050624,939.9630213818829,941.3233367992898,34855693
2021-02-26,945.766845703125,967.576865561574,938.9199936314977,959.9139083019215,37481215
2021-03-01,952.9765014648438,957.6468737146039,935.2019693603648,956.8306484903325,17680764
2021-03-02,954.9262084960938,965.8085514456496,947.2632505723379,962.1811437745009,17150760
2021-03-03,998.5010375976562,1006.5721385998736,955.4704174620584,961.7504524591252,31924461
2021-03-04,986.5984497070312,992.9918242849485,978.3686732860034,988.4801874020635,21435754
2021-03-05,987.8906860351562,1002.9673152550806,976.260181188279,977.5978286714029,25511666
2021-03-08,993.5132446289062,1012.0132094952947,983.0389843818929,983.2656636273797,19506841
2021-03-09,993.490478515625,1003.8060628939456,973.3355160603489,997.548696502313,15154484
2021-03-10,989.3643188476562,1004.3956118787131,984.0591848216625,1000.7228083320849,11519358
2021-03-12,969.2547607421875,1000.4508052727284,963.0427293609322,995.2816784252693,16864952
2021-03-15,956.2411499023438,974.378367439583,943.3636702802955,970.3655452396614,16698099
2021-03-16,952.4777221679688,963.9948870594851,950.165234013291,958.553685547253,13873801
2021-03-17,931.9599609375,953.5659717866566,922.7779520359184,951.321487384943,19210236
2021-03-18,910.9888305664062,945.3135885679565,907.3160267693697,939.9177225056251,20647480
2021-03-19,944.0438842773438,950.3239190123003,899.0635245309819,902.7816639429236,41787429
2021-03-22,935.1565551757812,940.416353017528,921.9163888767762,939.0560976937982,18572478
2021-03-23,946.5377197265625,956.6038970524451,932.2546489163942,934.9525516306611,17421165
2021-03-24,928.3097534179688,943.0235744782575,925.181100240172,943.0235744782575,16822814
2021-03-25,902.9856567382812,931.3477881428614,900.0610147041692,931.3477881428614,22001648
2021-03-26,904.4366455078125,913.0745041101142,894.937285828174,912.3036747318539,20180202
2021-03-30,920.1480712890625,929.035337372419,903.0310289019577,910.4899757979094,20441701
2021-03-31,908.2681274414062,929.4887232737643,906.40905776399,915.0243084377211,16250796
2021-04-01,916.7699584960938,920.465429845356,908.2907755247039,915.0242884490825,11723312
2021-04-05,903.5071411132812,918.1982951252521,889.677488179083,918.1756272004715,14875099
2021-04-06,899.74365234375,909.1070043382359,892.8061280725167,908.6762538058488,14009194
2021-04-07,908.15478515625,928.1284651595439,903.8245518752842,906.8625335398098,24266353
2021-04-08,909.2883911132812,916.8380096725809,903.6885139889864,911.8502864734401,15369188
2021-04-09,898.7234497070312,909.7418004729616,897.7938848658578,906.1597285641935,14037885
2021-04-12,866.5751953125,889.3601188333347,861.632807894605,888.271878488836,20901482
2021-04-13,875.9385375976562,879.9287521472845,869.6131669055775,872.4017415275625,19411189
2021-04-15,881.6064453125,889.1787320455074,867.4140446856474,873.4446725605377,19723716
2021-04-16,876.0745239257812,884.1456245317884,873.5126286216039,878.1149969863354,15656948
2021-04-19,862.2901000976562,868.9555486559381,856.9849667449171,863.3330044240357,18478808
2021-04-20,862.0408935546875,870.1346024372397,857.189177823117,866.28045535031,17203668
2021-04-22,864.42138671875,868.0715224771913,850.9544798546892,858.0053442180699,14490954
2021-04-23,863.4918823242188,870.0892682363567,859.4109960022909,864.2400438171045,11828857
2021-04-26,878.6817626953125,889.6321696188024,866.7338471259807,870.5880540621903,20846778
2021-04-27,901.716064453125,905.592879224886,878.8631384956852,879.6566357896455,19992524
2021-04-28,905.6382446289062,910.4899602170952,897.861946907099,905.8876517747103,17122437
2021-04-29,917.767578125,927.0402589004967,910.1726236848527,917.2460958998795,17412606
2021-04-30,904.36865234375,923.1860285256435,901.2173310194296,910.7166908105166,19828769
2021-05-03,888.2944946289062,897.3404357451366,881.0622873144365,891.4458158814281,23640186
2021-05-04,869.0463256835938,892.2620588404909,866.5071582786076,884.190958253908,21849830
2021-05-05,870.6334228515625,878.976538945821,865.1695531457119,872.1070779189138,12393609
2021-05-06,875.5757446289062,877.3894784194164,864.5119984908221,871.4268548191382,14624666
2021-05-07,875.915771484375,886.7527777675398,873.3085405592442,878.6363420246701,12288548
2021-05-10,873.3992919921875,882.7399763357812,871.0188000480982,879.2032403073009,13941237
2021-05-11,876.5507202148438,878.999216065306,866.0537312569095,868.3209436649042,13478264
2021-05-12,867.4819946289062,876.4372641804301,864.6934200952072,875.1676804843173,13177961
2021-05-14,878.4324340820312,880.563518938135,864.2400338075389,874.2381482108096,13291616
2021-05-17,888.8839111328125,890.2895022472771,875.3036065895062,878.4323196410428,11873078
2021-05-18,901.398681640625,908.0414631541172,894.3931533556103,898.2473602910601,12064918
2021-05-19,905.52490234375,914.3214965481937,894.1664727852633,897.7938805270868,16317002
2021-05-20,900.242431640625,911.8049324349585,898.2473543943751,905.9103124284246,11422532
2021-05-21,908.0187377929688,911.2153947907652,900.514455659808,903.235026290113,10785605
2021-05-24,900.355712890625,911.3061190300916,898.700714595752,910.4898938764023,8551760
2021-05-25,890.1536254882812,905.5022701330101,888.7253062731775,905.2301950520241,14780102
2021-05-26,893.2822265625,897.5671839561246,891.1284738713696,895.5267109206686,7480204
2021-05-27,896.0254516601562,903.688408956417,889.7454175640542,893.3955528291013,26819294
2021-05-28,949.8478393554688,954.472815743996,902.3282518740783,902.3282518740783,56469931
2021-05-31,979.5474853515625,993.7852201877816,945.4268031702701,953.1124286476038,59124142
2021-06-01,983.4471435546875,998.4557094965295,973.2902334606247,982.1321639562733,28013832
2021-06-02,998.115478515625,1001.8562854678098,978.0511285109794,978.0511285109794,24630162
2021-06-03,1001.9244384765625,1020.2203933832268,995.7804709778903,1007.0708373167107,23974257
2021-06-04,993.2412109375,1005.007723278059,990.4072405064371,1004.2595618006808,14468646
2021-06-07,1009.9727783203125,1016.5928919877746,990.7473191357551,998.4556731308024,16336573
2021-06-08,1004.1688232421875,1009.8593716828784,996.7098768905071,1009.6100245190582,9674735
2021-06-09,986.2129516601562,1007.0707400246994,978.4819302316137,1006.1639031267835,11409161
2021-06-10,989.8404541015625,1011.1517216348074,987.3692305170946,994.5561020859403,14155653
2021-06-11,1007.0098876953125,1013.766875641892,991.9717457006176,993.24581569042,13762778
2021-06-14,1021.45654296875,1027.5309418058741,998.7741616955363,1007.8516997013584,20332436
2021-06-15,1023.7769165039062,1035.1067016223355,1019.363286583014,1028.7820874114148,15174215
2021-06-16,1006.3045654296875,1022.434740881434,1003.6882448935254,1021.456501659872,10797349
2021-06-17,1008.1473999023438,1016.9519142263862,991.8807422543711,1001.0264608448158,15745975
2021-06-18,1012.6974487304688,1016.9518504435479,993.9054594499104,1012.6292078814683,29369026
2021-06-21,1017.9756469726562,1022.6394940703871,1001.0947614747922,1002.6190479059233,12186448
2021-06-22,1012.742919921875,1028.7821668704214,1009.8308290128952,1025.596992217332,12871913
2021-06-23,1003.4608154296875,1024.0500559302593,1001.7999870984139,1023.777092514532,16653951
2021-06-24,979.8683471679688,1007.669572262773,973.7257080355693,1004.1432535343797,91461975
2021-06-25,957.5499877929688,979.868355835384,946.9254774381874,979.868355835384,55355022
2021-06-28,949.155029296875,967.5830068351754,946.8799733132387,965.5354805207484,20277042
2021-06-29,949.9740600585938,959.6203313338768,948.2905450727716,950.7475767024226,27144063
2021-06-30,960.3711547851562,965.8312654969786,951.4529057551116,953.8189497184267,19762858
2021-07-01,954.592529296875,966.0587979305755,953.2502184775107,963.715500911565,12534407
2021-07-02,968.7433471679688,970.4951632609226,952.317400936898,954.1602048328318,14086620
2021-07-05,978.3668212890625,979.8911076185376,969.8580780772137,972.1103871470752,11702287
2021-07-06,966.8095703125,977.775345876362,964.7165499262375,975.9780960314433,10070124
2021-07-07,960.09814453125,968.1518891821571,954.6152867923088,968.1518891821571,10454892
2021-07-08,952.1581420898438,963.2377120648708,946.880007204719,963.2377120648708,11185460
2021-07-09,942.4208984375,951.7486525291566,940.1003484340649,950.0650773140198,9037675
2021-07-12,948.2905883789062,956.2077909534229,943.9224517127791,946.3112426024383,8585292
2021-07-13,955.3887939453125,956.9130803745411,950.0878516924769,955.5252756516485,6717133
2021-07-14,949.155029296875,958.6420115450965,946.9937080592862,955.6844267309463,8532544
2021-07-15,947.4943237304688,953.2502049164673,945.7425076403309,953.2502049164673,9448356
2021-07-16,961.1674194335938,962.2367066615387,949.8831264283724,949.951367281346,8828185
2021-07-19,955.0474853515625,966.4455126172754,951.9989126340373,955.525231478772,8354449
2021-07-20,952.7041015625,959.1653183707836,948.2450375383125,955.2976750301373,6741464
2021-07-22,964.9439697265625,966.4000152300578,954.683470529445,964.1704530749702,7972397
2021-07-23,958.118896484375,971.2005001848123,956.4580680899211,971.2005001848123,9937030
2021-07-26,944.9917602539062,965.0805075916205,942.3754396207585,959.1653976108203,12389668
2021-07-27,935.0496826171875,948.1085383406385,929.1345728588083,944.9689777697635,10824523
2021-07-28,927.018798828125,936.41479430891,917.4180206049048,936.41479430891,12897848
2021-07-29,934.2534790039062,943.8770042423774,929.7716073636433,934.5947434588048,13765738
2021-07-30,926.0859985351562,940.9421040230186,924.1748936428288,936.4147387774315,11350608
2021-08-02,943.012451171875,946.1520117827725,928.7478263645152,934.7312372274596,10925104
2021-08-03,949.9513549804688,951.430147484226,939.2358562430207,950.9751482931742,11817299
2021-08-04,957.2315673828125,961.8954143261994,949.6100753022611,952.9771655453944,13169800
2021-08-05,971.1094360351562,980.4598768953389,957.4590392491626,962.0318984025091,21252078
2021-08-06,950.5429077148438,976.8880893431025,945.8562535112904,969.1528622918455,16620987
2021-08-09,945.128173828125,950.8841149123823,940.2822912594686,946.8799898333923,7494143
2021-08-10,950.0877685546875,961.4403616289129,943.5811181110125,947.3349664779623,11919198
2021-08-11,963.3969116210938,964.6254274166216,947.9720127090839,954.1373988131746,9184963
2021-08-12,960.3028564453125,967.4465419866664,957.8002707488877,966.8550009426898,8137612
2021-08-13,976.2965087890625,978.2303606065249,959.5975996548036,963.3969420853272,12780901
2021-08-16,988.9685668945312,1002.3914332731313,968.3337742680684,977.9800453155041,21935444
2021-08-17,984.7597045898438,994.2921805714811,977.2975018360073,986.8527849435737,12658169
2021-08-18,988.5819091796875,995.0203194571639,979.4589373887336,989.1961972236583,10075860
2021-08-20,977.4795532226562,988.2860390419917,972.3606471777291,975.090702319037,9426282
2021-08-23,983.895263671875,989.1961455676026,970.2221199980743,989.1961455676026,9854395
2021-08-24,993.6097412109375,997.3863365967811,980.823849400721,985.1237449789751,11864472
2021-08-25,1002.20947265625,1010.1267354530132,991.9717199859176,994.3833180171741,13380559
2021-08-26,1014.881591796875,1021.4565439234876,1003.3015280719944,1004.666585861122,18589616
2021-08-27,1013.4937744140625,1020.4782919319844,1008.3294342208058,1017.8619111430866,10480636
2021-08-30,1032.990966796875,1035.5391065503322,1017.7708505413503,1023.7770080256,14027062
2021-08-31,1027.4854736328125,1039.1337183154053,1020.2507393885751,1036.016904489164,26485463
2021-09-01,1031.5577392578125,1043.2970916409213,1029.6922485674477,1034.2423608926047,11145486
2021-09-02,1043.9796142578125,1050.0767599227504,1026.052128476792,1026.052128476792,9956770
2021-09-03,1086.796142578125,1089.753727352986,1047.6651320377116,1051.0776557907193,30664428
2021-09-06,1103.67724609375,1128.4299004209945,1097.4889922462605,1097.944051619568,33641710
2021-09-07,1110.638916015625,1118.4195769224002,1097.4890117544835,1105.6792381399396,17349882
2021-09-08,1106.29345703125,1116.5995103115172,1095.054658449374,1115.6895119598441,14301651
2021-09-09,1103.67724609375,1109.2510915570197,1099.35460328716,1104.7237261918483,8963249
2021-09-13,1079.0838623046875,1107.0443192185294,1077.4913349676583,1107.0443192185294,16311160
2021-09-14,1077.6732177734375,1089.2987144742633,1076.5583765209813,1080.6535496243034,8908356
2021-09-15,1082.1551513671875,1090.09504087413,1077.6960268089388,1077.6960268089388,9071075
2021-09-16,1104.860107421875,1108.750437452325,1077.013388880378,1083.6338341939222,13448882
2021-09-17,1087.7288818359375,1117.441211114052,1080.9264609621353,1112.9593400786748,34882133
2021-09-20,1089.4581298828125,1100.3783514488218,1078.3785593037167,1079.3340516110384,11779819
2021-09-21,1094.1673583984375,1099.5819747220887,1084.7485569386888,1094.3038400919852,9915736
2021-09-22,1105.90673828125,1111.1392587944545,1091.2325487612284,1095.6689260415033,10995912
2021-09-23,1132.9344482421875,1136.1649964932392,1112.731907489886,1113.596411926489,15748397
2021-09-24,1129.6583251953125,1140.009872555042,1124.7897556991463,1139.1453680882425,15192163
2021-09-27,1148.655029296875,1151.134928281977,1126.2912870102596,1131.6149158288965,15373834
2021-09-28,1159.3934326171875,1167.0603586138618,1143.354184437372,1153.0004562253168,18035258
2021-09-29,1150.2021484375,1169.38083570803,1146.653022546889,1169.38083570803,9719875
2021-09-30,1146.2889404296875,1153.273457399079,1137.6892697076169,1148.9053210131074,13590654
2021-10-01,1148.3138427734375,1155.6395643825463,1135.2550471541776,1138.4173546931033,8958928
2021-10-04,1163.0789794921875,1171.587662580675,1154.38820045178,1161.645680951927,10918552
2021-10-05,1187.2174072265625,1188.4914771861918,1159.0748554855732,1162.6012346483487,13533634
2021-10-06,1164.7625732421875,1192.1087413964174,1160.78125500237,1192.1087413964174,10258881
2021-10-07,1170.472900390625,1182.4624681330135,1168.334326130549,1180.7560859021983,6336665
2021-10-08,1215.450927734375,1221.4343385648037,1174.613532001241,1176.3197940015023,15772493
2021-10-11,1206.987548828125,1237.6326239992216,1203.6660128198464,1229.1694349795048,14768666
2021-10-12,1213.881103515625,1220.797380462856,1201.8005463413256,1203.5069288032655,6682011
2021-10-13,1226.234619140625,1237.4051767394146,1214.563508294983,1218.9771386553036,9959762
2021-10-14,1228.71435546875,1236.4723889341724,1222.7081981299596,1228.6916085198675,8623469
2021-10-18,1231.9906005859375,1249.0079672854492,1211.3784935963072,1214.2450907648501,13594479
2021-10-19,1243.024658203125,1251.8974138396732,1232.172677010528,1239.3617971163028,8833409
2021-10-20,1228.71435546875,1247.9841503821117,1224.6647967965337,1247.9841503821117,12710570
2021-10-21,1193.26904296875,1241.2728114223185,1184.487275783306,1240.999848015025,20831669
2021-10-22,1195.4986572265625,1212.56163907253,1188.2639230760205,1192.1315066188683,11027475
2021-10-25,1183.8502197265625,1219.4322268467454,1169.3808726672285,1219.4322268467454,17198417
2021-10-26,1210.8095703125,1214.381442916926,1184.464392150526,1190.8118738257544,9750178
2021-10-27,1195.4986572265625,1217.976256032517,1192.1087596672705,1206.691962726344,9896298
2021-10-28,1182.39404296875,1200.298779292571,1178.7085560280439,1192.1313011797695,9886181
2021-10-29,1154.024169921875,1181.2793465543893,1138.3035013133956,1181.2793465543893,14233025
2021-11-01,1154.7294921875,1163.0107055431893,1134.8454091416836,1154.0242164122978,15481114
